url,title,lead,content
https://www.liputan6.com/news/read/111755/hotel-grand-mahakam-dirazia-fbr,Hotel Grand Mahakam Dirazia FBR,"Meski aksi ini dikhawatirkan bakal berakhir anarkis, anggota FBR akhirnya dengan tertib membubarkan diri, setelah bernegosiasi dengan pihak aparat dan penyelenggara tempat hiburan itu. Kepada FBR diberi jaminan bahwa acara yang diprotes tersebut tidak akan digelar selama bulan suci ini. Dengan dikawal puluhan anggota kepolisian, massa membubarkan diri dan kembali ke markas FBR yang terletak di kawasan Pasarminggu Jaksel.(ADO/Tim Liputan 6 SCTV)","Meski aksi ini dikhawatirkan bakal berakhir anarkis, anggota FBR akhirnya dengan tertib membubarkan diri, setelah bernegosiasi dengan pihak aparat dan penyelenggara tempat hiburan itu. Kepada FBR diberi jaminan bahwa acara yang diprotes tersebut tidak akan digelar selama bulan suci ini. Dengan dikawal puluhan anggota kepolisian, massa membubarkan diri dan kembali ke markas FBR yang terletak di kawasan Pasarminggu Jaksel.(ADO/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/137976/keluarga-widiantoro-menanti-kedatangan-jenazah,Keluarga Widiantoro Menanti Kedatangan Jenazah,"Petinggi Mabes Polri belum terlihat di rumah duka. Hingga siang ini, hanya terlihat pimpinan dari Direktorat Pengamanan Objek Vital Kepolisian Daerah Metro Jaya, instansi tempat Sitowati bekerja. Situwati setelah mendengar kabar suaminya sudah ditemukan langsung menuju Rumah Sakit Kramatjati, karena jenazah Widiantoro dan Langgeng Widodo sedang dimandikan di sana.","Petinggi Mabes Polri belum terlihat di rumah duka. Hingga siang ini, hanya terlihat pimpinan dari Direktorat Pengamanan Objek Vital Kepolisian Daerah Metro Jaya, instansi tempat Sitowati bekerja. Situwati setelah mendengar kabar suaminya sudah ditemukan langsung menuju Rumah Sakit Kramatjati, karena jenazah Widiantoro dan Langgeng Widodo sedang dimandikan di sana. KorespondenSCTVAbdul Rosyid melaporkan, rencananya jenazah akan disemayamkan di Puslabfor Mabes Polri untuk kemudian dibawa ke kampung halaman korban di Semampir, Purwokerto, Jawa Tengah[baca: Dua Jenazah Dipastikan Anggota Puslabfor]. Saat ini Kompol Widiantoro dan Ajun Komisaris Besar Polisi Langgeng Widodo berada di RS Kramatjati untuk dimandikan. Selanjutnya AKBP Langgeng akan dibawa ke rumah duka di Villa Pamulang VII, Nomor 27, Ciputat. Advertisement Sementara itu reporterSCTVNovarini melaporkan, KRI Kobra kembali meneruskan pencarian terhadap juru kameraSCTVMochammad Guntur Syaifullah. Diperkirakan jasad korban berada sekitar enam mil dari Pelabuhan Tanjungpriok, Jakarta Utara atau satu mil dari lokasi tenggelamnya Kapal Motor Levina I. Pencarian tetap dilanjutkan kendati Komandan Lapangan Kolonel Laut Didin Zaenal Abidin menyatakan kondisi cuaca buruk. ""Arus kuat, angin kencang, dan hujan rintik-rintik,"" ujar dia. Kondisi ini menyebabkan pandangan terbatas yakni sekitar satu meter yang menyulitkan upaya tim penyelam mencari Guntur. Didin menambahkan, pencarian akan berlangsung hingga nanti sore[baca: Cuaca Cerah, Pencarian Guntur Dilanjutkan].(AIS/Abdul Rosyid dan Novarini)"
https://www.liputan6.com/news/read/167797/pameran-memperingati-50-tahun-hubungan-ri-jepang,Pameran Memperingati 50 Tahun Hubungan RI-Jepang,"Liputan6.com, Jakarta:Sebuah pameran Indonesia-Jepang digelar di Jakarta International Expo Kemayoran hingga 9 November 2008. Pameran ini dalam rangka memperingati hubungan Indonesia serta Jepang yang telah berusia 50 tahun. Selain memperkenalkan kekayaan budaya, industri, dan teknologi, pameran ini diisi berbagai kegiatan.","Liputan6.com, Jakarta:Sebuah pameran Indonesia-Jepang digelar di Jakarta International Expo Kemayoran hingga 9 November 2008. Pameran ini dalam rangka memperingati hubungan Indonesia serta Jepang yang telah berusia 50 tahun. Selain memperkenalkan kekayaan budaya, industri, dan teknologi, pameran ini diisi berbagai kegiatan. Salah satu stan yang banyak diserbu pengunjung adalah penyewaan kimono atau yukata. Pengunjung ingin menjajal dan berfoto menggunakan pakaian tradisional negara Sakura ini. Apabila kimono dipakai di musim dingin, yukata dikenakan pada musim panas. Biaya uang harus dikeluarkan untuk sewa baju dan foto sebesar Rp 25 ribu. Di pameran ini pengunjung juga bisa menyaksikan film tiga dimensi tentang budaya Jepang dan Shin Kan Zen, teknolohi kereta berkecepatan 300 kilometer per jam. Ada pulaobakeatau rumah hantu ala Jepang.(YNI/Anastasya Putri dan Yanto Sukma) Advertisement"
https://www.liputan6.com/news/read/129902/bagir-manan-revisi-uu-ky-harus-menyeluruh,Bagir Manan: Revisi UU KY Harus Menyeluruh,"Menurut Bagir, revisi UU KY jangan dilakukan sepotong-sepotong. Revisi sebaiknya dalam satu paket dengan revisi seluruh UU di bidang kekuasaan kehakiman, termasuk UU No 5/2004 tentang Mahkamah Agung. Untuk itu, tambah Bagir, MA sudah menugasi sejumlah hakim agung dan Ikatan Hakim Indonesia melakukan kajian secara mendalam.","Menurut Bagir, revisi UU KY jangan dilakukan sepotong-sepotong. Revisi sebaiknya dalam satu paket dengan revisi seluruh UU di bidang kekuasaan kehakiman, termasuk UU No 5/2004 tentang Mahkamah Agung. Untuk itu, tambah Bagir, MA sudah menugasi sejumlah hakim agung dan Ikatan Hakim Indonesia melakukan kajian secara mendalam. Selain revisi UU KY, Bagir mengatakan, rapat juga membahas penambahan anggaran MA dari Rp 3 triliun menjadi Rp 5,5 triliun. Menurut Bagir, MA membutuhkan banyak biaya untuk pembangunan sejumlah lembaga pengadilan baru di sejumlah kabupaten baru hasil pemekaran wilayah. Selain itu banyak pula gedung pengadilan yang sudah harus direhabilitasi.(ICH/Rahmat Supana dan Suhanda)"
https://www.liputan6.com/news/read/159046/kpk-geledah-rumah-sudrajad-djiwandono,KPK Geledah Rumah Sudrajad Djiwandono,"Liputan6.com, Jakarta:Komisi Pemberantasan Korupsi menggeledah rumah mantan Gubernur Bank Indonesia (BI) Sudradjad Djiwandono di Jalan Taman Radio Dalam Satu Nomor 7, Kebayoran Baru, Jakarta Selatan, Rabu (7/5). Penggeledahan dilakukan setelah KPK memeriksa Sudrajad sebagai saksi dalam kasus aliran dana BI ke DPR senilai Rp 31,5 miliar. Pengeledahan dilakukan selama beberapa jam.","Liputan6.com, Jakarta:Komisi Pemberantasan Korupsi menggeledah rumah mantan Gubernur Bank Indonesia (BI) Sudradjad Djiwandono di Jalan Taman Radio Dalam Satu Nomor 7, Kebayoran Baru, Jakarta Selatan, Rabu (7/5). Penggeledahan dilakukan setelah KPK memeriksa Sudrajad sebagai saksi dalam kasus aliran dana BI ke DPR senilai Rp 31,5 miliar. Pengeledahan dilakukan selama beberapa jam. Sudradjad diduga mengetahui aliran dana BI ke anggota DPR. Dana itu diduga untuk memuluskan pembuatan undang-undang. Dalam kasus ini, KPK telah menahan tiga pejabat BI termasuk Gubernur BI Burhanuddin Abdullah serta satu anggota dan satu mantan anggota DPR. Usai penggeledahan, Sudrajad bersama sejumlah berkas kembali dibawa ke Kantor KPK untuk melanjutkan pemeriksaan.(JUM/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/128605/intisari-liputan-6-pagi,Intisari Liputan 6 Pagi,Api Menghanguskan Ratusan Rumah dan Toko,"Api Menghanguskan Ratusan Rumah dan Toko Tanah Bumbu:Sedikitnya 350 rumah dan 800 kios ludes terbakar di Pagatan, Tanah Bumbu, Kalimantan Selatan. Api diduga berasal dari kompor yang meledak di sebuah rumah makan. Seorang warga meninggal dunia karena shock melihat rumahnya terbakar. Kerugian diperkirakan mencapai ratusan juta rupiah [baca: Pasar di Tanah Bumbu Ludes Terbakar]. Bentrok Mewarnai Demonstrasi Warga Sidoarjo Advertisement Sidoarjo:Ribuan warga dari empat desa di Sidoarjo, Jawa Timur tak kuasa menahan emosi. Mereka bentrok dengan sejumlah polisi yang menjaga unjuk rasa di depan Kantor Pemerintah Kabupaten Sidoarjo. Warga ""mengepung"" kantor bupati lantaran tak puas dengan penanganan luberan lumpur PT Lapindo Brantas [baca: Soal Lumpur, Warga Bentrok dengan Polisi]. Kwamki Lama Kembali Memanas Timika:Bentrokan antardua kelompok warga kembali terjadi di Kwamki Lama, Mimika, Papua. Delapan rumah rusak dan terbakar akibat serangan dari salah satu kubu. Sekitar 1.500 polisi yang dibantu anggota TNI berusaha melerai. Polisi yang akan merazia senjata tajam dihadang warga. Untuk membubarkan konsentrasi warga, polisi sempat mengeluarkan tembakan peringatan. Delapan warga Kwamki Lama Tengah ditangkap dan sebagian senjata tajam termasuk panah disita [baca:  Delapan Warga Kwamki Lama Ditangkap]. Steve Irwin Tewas Disengat Ekor Ikan Beracun Cairns:Pembawa acara kehidupan alam liar ternama Steve Irwin tewas setelah disengat ekor ikan pari beracun. Irwin atau ""Crocodile Hunter"" menemui ajal saat tengah mengambil gambar untuk episode serial televisi terbarunya di kawasan Batt Reef, Australia. Salah seorang rekannya menuturkan Irwin berenang terlalu dekat dengan salah satu ikan pari. Ekor beracun tersebut kemudian menyengat tepat di jantung pria berusia 44 tahun itu [baca:  ""Crocodile Hunter"" Steve Irwin Tewas].(MAK/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/157512/pemerintah-akan-terus-melanjutkan-program-konversi,Pemerintah Akan Terus Melanjutkan Program Konversi,"Liputan6.com, Jakarta:Presiden Susilo Bambang Yudhoyono mengunjungi pemukiman warga di kawasan Cempaka Baru, Jakarta Pusat, Ahad (6/4). Di daerah ini Presiden mendatangi beberapa keluarga kurang mampu. Mereka adalah warga yang telah beralih dari kompor minyak tanah ke gas elpiji. Presiden ingin memastikan langsung apakah penggunaan gas elpiji bisa menghemat pengeluaran.","Liputan6.com, Jakarta:Presiden Susilo Bambang Yudhoyono mengunjungi pemukiman warga di kawasan Cempaka Baru, Jakarta Pusat, Ahad (6/4). Di daerah ini Presiden mendatangi beberapa keluarga kurang mampu. Mereka adalah warga yang telah beralih dari kompor minyak tanah ke gas elpiji. Presiden ingin memastikan langsung apakah penggunaan gas elpiji bisa menghemat pengeluaran. Tak hanya rumah warga yang disasar, Presiden juga mengecek ketersediaan pasokan elpiji di sebuah pangkalan yang setiap harinya menjual 400 hingga 500 tabung elpiji ukuran tiga kilogram. Menurut pemilik pangkalan, sebagian besar warga merasa puas dengan pemakaian gas tiga kilogram. Tapi, sebagian ada pula yang tetap khawatir tabung yang dipakai bocor. Kepada warga yang dikunjunginya Presiden sempat menyindir beberapa tokoh yang mengkritik namun tak pernah memberi solusi. Menurut Presiden, saat ini warga butuh tindakan nyata daripada sekadar wacana. Advertisement Konversi minyak tanah ke gas elpiji di wilayah DKI Jakarta kini sudah hampir mencapai seratus persen. Hampir dua juta paket kompor dan tabung gas tiga kilogram telah dibagikan gratis kepada masyarakat kurang mampu. Sementara itu, kelangkaan gas elpiji masih terjadi di beberapa kota di Indonesia. Seperti yang terjadi di Kota Cilegon, Banten. Warga di kota ini sudah sepekan sulit mendapatkan elpiji baik di agen maupun di tingkat pengecer. Karena takut tidak kebagian, banyak warga yang menitipkan tabung gas kosong di agen atau pengecer. Menurut salah seorang agen, sebenarnya gas berukuran 12 hingga 15 kilogram tidak langka, namun akibat tersendatnya pengiriman dari Pertamina hampir sepekan ini suplai gas semakin berkurang. Di Sumenep, Madura, tabung-tabung kosong elpiji menumpuk di beberapa agen. Menurut mereka, kelangkaan terjadi akibat pengiriman selalu terlambat dan jumlahnya dikurangi. Biasanya mereka setiap empat hari sekali dikirim 300 tabung, kini hanya  100 tabung. Itupuh terlambat hingga lima hari. Meski elpiji sulit didapat, agen tidak berani menaikan harga karena khawatir kehilangan pelanggan. Kondisi serupa terjadi di Jombang, Jawa Timur. Kelangkaan gas elpiji tidak hanya terjadi di sejumlah agen, namun juga di sejumlah stasiun pengisian bahan bakar umum (SPBU). Di SPBU Jalan Gatot Subroto, misalnya, sejak dua hari lalu kehabisan stok elpiji. Kelangkaan gas elpiji di Jombang ini akibat dikuranginya jatah pengiriman dari distributor. Namun, baik petugas SPBU maupun agen mengaku tidak mengetahui penyebab pengurangan jatah ini. Harga jual gas elpiji 50 kilogram di pasaran saat ini mencapai Rp 400 ribu. Kondisi ini memicu sejumlah pengguna beralih ke elpiji ukuran 12 kilogram sehingga menyebabkan naiknya permintaan. Seperti rumah makan Mas Miskun yang sudah berdiri sejak 1989. Awalnya untuk kebutuhan memasak ia menggunakan tabung gas 50 kilogram. Namun, sejak elpiji 50 kilogram mengalami kenaikan harga ia pun beralih ke tabung yang lebih kecil. Langkah ini diambil karena tak ada pilihan lain. Apalagi harga lauk yang dijual hanya berkisar tiga ribu hingga lima ribu rupiah. Meski saat ini tabung elpiji 12 kilogram menjadi incaran konsumen, Pertamina tak akan mengambil langkah untuk menaikan harga. Pihak Pertamina justru akan mengkaji ulang kenaikan harga elpiji 50 kilogram.(IAN/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/231750/gesang-merilis-album,Gesang Merilis Album,"Album berisi puluhan lagu karya emas maestro keroncong Gesang dirilis di Solo, Sabtu (18/10) malam. Album bertajukKarya Emas Gesangini diluncurkan dalam bentukvideo compact disc(VCD) dandigital versatile disc(DVD).","Album berisi puluhan lagu karya emas maestro keroncong Gesang dirilis di Solo, Sabtu (18/10) malam. Album bertajukKarya Emas Gesangini diluncurkan dalam bentukvideo compact disc(VCD) dandigital versatile disc(DVD). Lagu-lagu tersebut tidak dinyanyikan Gesang. Melainkan oleh penyanyi lain seperti Waldjinah, Sundari Soekotco, Mus Mulyadi, Tuti Maryati,Harry, Iin Indri, Asti Dewi C, serta Melani Tunas. Semua lagu direkam pada 2002. Sedangkan video klipnya baru rampung lima tahun kemudian. Lewat lagu-lagu melegenda sepertiBengawan Solo, Caping Gunung, dan Jembatan Merah,Gesang berharap menarik hati kawula muda. Maklum, musik genre ini umumnya digemari kaum tua. Advertisement Album ini juga dipasarkan di luar negeri. Di antaranya adalah Belanda, China, Suriname, dan Jepang. Di sela-sela acara peluncuran, Gesang meminta keroncong dilestarikan. Ia khawatir musik keroncong semakin ditinggalkan masyarakat hingga akhirnya punah.(Bjk)"
https://www.liputan6.com/news/read/189020/puluhan-orang-keracunan-sosis-kedaluwarsa,Puluhan Orang Keracunan Sosis Kedaluwarsa,"Korban keracunan mengaku kepalanya pusing-pusing dan mual setelah makan sosis untuk santap siang. Para korban keracunan sebagian dilarikan ke Rumah Sakit Hosana Medika, Cikarang. Sementara sebagian masih bertahan di rumahnya masing-masing.","Korban keracunan mengaku kepalanya pusing-pusing dan mual setelah makan sosis untuk santap siang. Para korban keracunan sebagian dilarikan ke Rumah Sakit Hosana Medika, Cikarang. Sementara sebagian masih bertahan di rumahnya masing-masing. Untuk pengusutan lebih lanjut, polisi menyita lima karung sosis tanpa merek sebagai barang bukti dan menahan penjualnya. Dan bila terbukti bersalah, pelaku akan dijerat Pasal 84 Undang-undang Kesehatan Nomor 23 Tahun 1992.(JUM/Muhabar)"
https://www.liputan6.com/news/read/182819/puluhan-penonton-konser-musik-di-majene-pingsan,Puluhan Penonton Konser Musik di Majene Pingsan,"Liputan6.com, Majene:Sebanyak 28 penonton konser musik jatuh pingsan karena berdesakan dengan ribuan penonton lain di Stadion Mandar Majene, Sulawesi Barat, Selasa (28/8) malam. Empat dari 28 korban pingsan mengalami cedera akibat terjatuh di tengah-tengah penonton.","Liputan6.com, Majene:Sebanyak 28 penonton konser musik jatuh pingsan karena berdesakan dengan ribuan penonton lain di Stadion Mandar Majene, Sulawesi Barat, Selasa (28/8) malam. Empat dari 28 korban pingsan mengalami cedera akibat terjatuh di tengah-tengah penonton. Sebagian besar korban sudah diperbolehkan pulang setelah mendapat perawatan. Namun empat orang yang mengalami luka-luka dirujuk ke rumah sakit setempat untuk mendapat perawatan intensif. Kapasitas stadion yang terbatas menyebabkan ribuan penonton berdesakan. Situasi ini membuat para penonton yang sejak siang menuggu pertunjukan kelelahan dan kelaparan. Dalam pertunjukan ini, polisi juga menangkap beberapa pemuda yang mabuk dan membuat onar.(Liputan 6) Advertisement"
https://www.liputan6.com/news/read/117557/lomba-tabuh-dol-terlama-di-bengkulu,Lomba Tabuh Dol Terlama di Bengkulu,"Selain harus menabuh selama mungkin, para peserta diwajibkan untuk memukul dengan tiga irama hentakan musik dol. Kondisi inilah yang membuat para peserta kelelahan dan pingsan di tengah perlombaan. Dari 45 peserta, hanya 13 peserta yang mampu bertahan. Mereka menabuh dol selama 13 jam atau lebih tujuh jam dari rencana semula. Hebatnya lagi, salah satu dari 13 pemenang adalah seorang wanita.(DNP/Rishnaldi dan Herry Supandi)","Selain harus menabuh selama mungkin, para peserta diwajibkan untuk memukul dengan tiga irama hentakan musik dol. Kondisi inilah yang membuat para peserta kelelahan dan pingsan di tengah perlombaan. Dari 45 peserta, hanya 13 peserta yang mampu bertahan. Mereka menabuh dol selama 13 jam atau lebih tujuh jam dari rencana semula. Hebatnya lagi, salah satu dari 13 pemenang adalah seorang wanita.(DNP/Rishnaldi dan Herry Supandi)"
https://www.liputan6.com/news/read/115366/puluhan-warga-banjarnegara-masih-terkubur-longsor,Puluhan Warga Banjarnegara Masih Terkubur Longsor,"Jumlah korban hingga siang ini masih belum bisa dipastikan. Namun, dari hasil evakuasi tadi pagi, ditemukan lagi empat jenazah, sehingga sudah ada 18 korban tewas dari ratusan warga yang diperkirakan terkubur. Saat ditemukan, kondisi jenazah sulit dikenali karena tertutup lumpur.","Jumlah korban hingga siang ini masih belum bisa dipastikan. Namun, dari hasil evakuasi tadi pagi, ditemukan lagi empat jenazah, sehingga sudah ada 18 korban tewas dari ratusan warga yang diperkirakan terkubur. Saat ditemukan, kondisi jenazah sulit dikenali karena tertutup lumpur. Seluruh jenazah dibawa ke rumah sakit untuk proses identifikasi. Sebagian korban tewas telah dibawa keluarga masing-masing untuk dimakamkan. Jumlah korban diperkirakan terus bertambah, karena ratusan rumah yang tertimbun hingga kini belum dapat dijangkau alat berat. Berdasarkan catatan posko di Desa Sijeruk, masih ada sekitar 90 warga yang belum ditemukan. Sementara itu, 15 korban yang terluka kini dirawat di rumah sakit di Banjarnegara. Salah seorang korban bernama Giman masih dalam kondisi kritis. Dia tertimpa reruntuhan rumahnya yang diterjang longsor. Giman ditunggui anak dan istrinya yang juga selamat dari musibah. Advertisement Sedangkan ratusan warga lain yang selamat, saat ini, ditampung di balai desa, rumah-rumah penduduk, dan gedung sekolah dasar setempat. Mereka masih didata petugas karena sebagian besar warga mengaku kehilangan anggota keluarganya. Ironisnya, bantuan untuk mereka datang dari warga sekitar yang memberikan nasi bungkus.(ADO/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/176349/tim-dokter-identifikasi-korban-mimika-air,Tim Dokter Identifikasi Korban Mimika Air,"Liputan6.com, Timika:TimSearch and Rescue(SAR) gabungan dari Badan SAR Nasional (Basarnas) Timika dan PT Freeport Indonesia, Senin (20/4) pagi, mengevakuasi sebelas jenazah korban jatuhnya pesawat Mimika Air dengan helikopter Airfast. Pemindahan kesebelas jenazah dari Gunung Gergaji, Puncak Jaya, Papua, dilakukan dengan dua kali penerbangan.","Liputan6.com, Timika:TimSearch and Rescue(SAR) gabungan dari Badan SAR Nasional (Basarnas) Timika dan PT Freeport Indonesia, Senin (20/4) pagi, mengevakuasi sebelas jenazah korban jatuhnya pesawat Mimika Air dengan helikopter Airfast. Pemindahan kesebelas jenazah dari Gunung Gergaji, Puncak Jaya, Papua, dilakukan dengan dua kali penerbangan. Menurut Komandan Pangkalan Udara Timika Letnan Kololel (Penerbang) Easter Harianto yang memimpin evakuasi, hanya empat dari 11 jenazah yang masih dapat dikenali. Akhirnya, tim dokter yang dikirim dari Timika, Papua, untuk proses identifikasi hingga siang tadi sudah mengenali tujuh korban. Tiga di antara korban yang sudah diidentifikasi adalah pilot Nay Linn Aung (warga Myanmar), kopilot Makmur Susilo dan Sekretaris Komisi Pemilihan Umum Puncak Jaya Martin Jitmau. Pagi tadi jenazah gagal diterbangkan ke Timika karena cuaca buruk[baca: Cuaca Buruk, Evakuasi Jenazah Kembali Tertunda].(ANS/Tim Liputan 6 SCTV) Advertisement"
https://www.liputan6.com/news/read/114318/ketua-dprd-kabupaten-asahan-bustami-diadili,Ketua DPRD Kabupaten Asahan Bustami Diadili,"Jaksa penuntut umum mendakwa para terdakwa melakukan tindak pidana korupsi untuk memperkaya diri sendiri atau orang lain. Indikasinya, menurut jaksa, mereka memasukkan poin-poin mata anggaran yang baru untuk meningkatkan penghasilan ke dalam anggaran pos sekretariat DPRD Asahan. Karena kesalahan tersebut, kesebelas terdakwa diancam hukuman penjara minimal empat tahun dan maksimal 10 tahun.","Jaksa penuntut umum mendakwa para terdakwa melakukan tindak pidana korupsi untuk memperkaya diri sendiri atau orang lain. Indikasinya, menurut jaksa, mereka memasukkan poin-poin mata anggaran yang baru untuk meningkatkan penghasilan ke dalam anggaran pos sekretariat DPRD Asahan. Karena kesalahan tersebut, kesebelas terdakwa diancam hukuman penjara minimal empat tahun dan maksimal 10 tahun. Pernyataan jaksa tersebut dinilai para terdakwa tidak dapat dimengerti. Ucapan mereka kontan mengundang cemooh dari warga yang hadir menyaksikan persidangan. Sementara Bustami menganggap dakwaan jaksa keliru. Untuk membela diri dan sepuluh kawannya, dia meminta bupati Asahan dihadirkan dalam persidangan berikutnya. Untuk diketahui Bustami dan Effendi sudah mendekam di Rumah Tahanan Labuhan Suku selama satu bulan.(KEN/Chaerul Dharma)"
https://www.liputan6.com/news/read/201389/republik-ceko-juga-akan-jajal-saudi,Republik Ceko Juga Akan Jajal Saudi,"Republik Ceko memasukkan Arab Saudi ke dalam daftar tim-tim yang akan mereka hadapi pada pertandingan uji coba menjelang Piala Dunia 2006 di Jerman. Hal ini dinyatakan oleh federasi sepak bola Republik Ceko kemarin.Di dalam jadwal yang sudah disusun itu, Republik Ceko direncanakan akan berhadapan dengan Turki pada 1 Maret di Izmir. Kemudian, dilanjutkan dengan pertandingan uji coba melawan Arab Saudi pada 26 Mei di Innsbruck, Austria. Sementara satu pertandingan lagi bagi Republik Ceko akan dilangsungkan di lokasi pemusatan latihan mereka di Kota Seefeld, Austria.Selain itu, Republik Ceko juga telah menyiapkan dua pertandingan pemanasan mereka yang terakhir. Rencananya, pertandingan ini diadakan di Praha dan Jablonek pada 31 Mei dan 1 Juni. Jadi, hanya kurang delapan hari dari pembukaan Piala Dunia. Namun, kedua tim yang akan dihadapi Ceko itu belum ditentukan.Republik Ceko, berdasarkan jadwal yang disusun FIFA, akan menempati Grup E di ajang kejuaraan sepak bola terbesar yang bakal diadakan di Jerman itu. Selain Ceko, grup ini juga akan dihuni oleh Italia, Ghana, dan Amerika Serikat. Ceko akan menghadapi Amerika Serikat pada pertandingan pertama mereka yang dijadwalkan berlangsung pada 12 Juni.(SH)","Republik Ceko memasukkan Arab Saudi ke dalam daftar tim-tim yang akan mereka hadapi pada pertandingan uji coba menjelang Piala Dunia 2006 di Jerman. Hal ini dinyatakan oleh federasi sepak bola Republik Ceko kemarin.Di dalam jadwal yang sudah disusun itu, Republik Ceko direncanakan akan berhadapan dengan Turki pada 1 Maret di Izmir. Kemudian, dilanjutkan dengan pertandingan uji coba melawan Arab Saudi pada 26 Mei di Innsbruck, Austria. Sementara satu pertandingan lagi bagi Republik Ceko akan dilangsungkan di lokasi pemusatan latihan mereka di Kota Seefeld, Austria.Selain itu, Republik Ceko juga telah menyiapkan dua pertandingan pemanasan mereka yang terakhir. Rencananya, pertandingan ini diadakan di Praha dan Jablonek pada 31 Mei dan 1 Juni. Jadi, hanya kurang delapan hari dari pembukaan Piala Dunia. Namun, kedua tim yang akan dihadapi Ceko itu belum ditentukan.Republik Ceko, berdasarkan jadwal yang disusun FIFA, akan menempati Grup E di ajang kejuaraan sepak bola terbesar yang bakal diadakan di Jerman itu. Selain Ceko, grup ini juga akan dihuni oleh Italia, Ghana, dan Amerika Serikat. Ceko akan menghadapi Amerika Serikat pada pertandingan pertama mereka yang dijadwalkan berlangsung pada 12 Juni.(SH)"
https://www.liputan6.com/news/read/129436/lomba-membaca-buat-ibu-ibu-digelar,Lomba Membaca buat Ibu-Ibu Digelar,"Para peserta perlombaan ini hanya sebagian kecil dari 80 ribu warga Ibu Kota yang buta huruf.  Umumnya mereka yang belum dapat membaca dan menulis adalah warga lanjut usia dan didominasi oleh kaum perempuan. Nenek Romlah misalnya, meski sudah berusia 70 tahun lebih, semangatnya untuk belajar tak pudar. Ini dibuktikan dengan mengikuti lomba membaca tersebut.","Para peserta perlombaan ini hanya sebagian kecil dari 80 ribu warga Ibu Kota yang buta huruf.  Umumnya mereka yang belum dapat membaca dan menulis adalah warga lanjut usia dan didominasi oleh kaum perempuan. Nenek Romlah misalnya, meski sudah berusia 70 tahun lebih, semangatnya untuk belajar tak pudar. Ini dibuktikan dengan mengikuti lomba membaca tersebut. Sejak merdeka pemerintah telah mengupayakan pemberantasan buta huruf. Tapi nyatanya, 61 tahun setelah merdeka, Indonesia belum terlepas dari masalah ini. Karena itu, Direktorat Jenderal Pendidikan Luar Sekolah Departemen Pendidikan Nasional sejauh ini terus melaksanakan beragam program pembelajaran membaca dan menulis. Diharapkan pada 2009, Indonesia telah lepas dari buta aksara.(ORS/Vivi Waluyo dan Eko Purwanto)"
https://www.liputan6.com/news/read/148463/anak-buah-abu-dujana-disidang,Anak Buah Abu Dujana Disidang,"Liputan6.com, Jakarta:Pengadilan Negeri Jakarta Pusat menggelar sidang kasus terorisme dengan terdakwa enam anggota Jamaah Islamiyah yang menjadi anak buah Abu Dujana, Senin (1/10). Para terdakwa itu adalah Amir, Sikas, Mahfud, Ahmad, Maulana, dan Suparjo alias Sarwo Edi.","Liputan6.com, Jakarta:Pengadilan Negeri Jakarta Pusat menggelar sidang kasus terorisme dengan terdakwa enam anggota Jamaah Islamiyah yang menjadi anak buah Abu Dujana, Senin (1/10). Para terdakwa itu adalah Amir, Sikas, Mahfud, Ahmad, Maulana, dan Suparjo alias Sarwo Edi. Jaksa menjerat semua terdakwa dengan pasal yang berkaitan dengan pemberantasan tindak pidana terorisme. Mereka dituduh melanggar soal penguasaan senjata, kepemilikan bahan peledak, serta menyembunyikan anggota teroris[baca: Densus 88 Tangkap Tersangka Terorisme]. Berdasarkan data yang dihimpun timSCTV, sidang kembali dilanjutkan pada pekan depan. Keenam terdakwa akan membacakan eksepsi (keberatan) atas tuntutan yang diajukan para jaksa penuntut umum.(YNI/Don Vito Samartha) Advertisement"
https://www.liputan6.com/news/read/184654/puting-beliung-hantam-brebes,Puting Beliung Hantam Brebes,"Menurut warga, puting beliung terjadi sekitar pukul 09.00 WIB. Warga mendengar suara gemuruh yang sangat kencang dan melihat gumpalan angin berwarna hitam berputar-putar di udara. Melihat itu, penduduk langsung berhampuran keluar rumah. Mereka bahkan menyaksikan atap rumah beterbangan tersapu lesus.","Menurut warga, puting beliung terjadi sekitar pukul 09.00 WIB. Warga mendengar suara gemuruh yang sangat kencang dan melihat gumpalan angin berwarna hitam berputar-putar di udara. Melihat itu, penduduk langsung berhampuran keluar rumah. Mereka bahkan menyaksikan atap rumah beterbangan tersapu lesus. Hingga berita ini disusun, belum ada bantuan dari Pemerintah Kabupaten Brebes. Warga bergotong royong memperbaiki rumah mereka yang rusak. Namun sebagian yang tak memiliki dana untuk memperbaiki rumah memilih mengungsi ke rumah kerabat.(TOZ/Sugihartono)"
